sale_record_id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,split,extract_batch_id
20601,2015-04-27,870000.0,4.0,3.5,2780.0,3100.0,2.0,0.0,0.0,3.0,8.0,2120.0,660.0,2014.0,0.0,98117,47.6886,-122.36399999999999,1740.0,3600.0,test,kc_capstone_batch_2026_03
20602,2015-04-27,450000.0,2.0,1.0,740.0,5100.0,1.0,0.0,0.0,4.0,7.0,740.0,0.0,1947.0,0.0,98115,47.6787,-122.301,920.0,5100.0,test,kc_capstone_batch_2026_03
20603,2015-04-27,472000.0,5.0,2.5,2570.0,7412.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,2006.0,0.0,98019,47.7265,-121.95700000000001,2890.0,8056.0,test,kc_capstone_batch_2026_03
20604,2015-04-27,345000.0,2.0,1.75 bath,1030.0,1106.0,2.0,0.0,0.0,3.0,7.0,765.0,265.0,2006.0,0.0,98136,47.5397,-122.387,1030.0,1066.0,test,kc_capstone_batch_2026_03
20605,2015-04-27,270000.0,3.0,2.25,1420.0,7800.0,1.0,0.0,0.0,4.0,7.0,1130.0,290.0,1985.0,0.0,98042,47.3598,-122.15700000000001,1460.0,7800.0,test,kc_capstone_batch_2026_03
20606,2015-04-27,498000.0,4.0,2.5,2300.0,22445.0,2.0,0.0,0.0,4.0,8.0,2300.0,0.0,1992.0,0.0,98000,47.6454,-121.902,2640.0,21886.0,test,kc_capstone_batch_2026_03
20607,2015-04-27,280000.0,3.0,,1610.0,10022.0,2.0,0.0,0.0,3.0,7.0,1610.0,0.0,1996.0,0.0,98003,47.2583,-122.3,1820.0,10017.0,test,kc_capstone_batch_2026_03
20608,2015-04-27,390000.0,3.0,2.25 baths,2420.0,31497.0,1.0,0.0,0.0,4.0,8.0,1750.0,670.0,1964.0,0.0,98058,47.4422,-122.15100000000001,2040.0,30472.0,test,kc_capstone_batch_2026_03
20609,2015-04-27,335000.0,3.0,,2320.0,6750.0,1.0,0.0,0.0,3.0,7.0,1160.0,1160.0,1960.0,0.0,98118,47.5327,-122.27600000000001,1230.0,6075.0,test,kc_capstone_batch_2026_03
20610,2015-04-27,635000.0,3.0,1.75,1480.0,6985.0,1.5,0.0,0.0,4.0,7.0,1200.0,280.0,1926.0,0.0,98117,47.68600000000001,-122.374,1480.0,5588.0,test,kc_capstone_batch_2026_03
20611,2015-04-27,385000.0,4.0,2.0,1850.0,11700.0,1.0,0.0,0.0,4.0,8.0,1850.0,0.0,1969.0,0.0,98059,47.4702,-122.12,2110.0,11700.0,test,kc_capstone_batch_2026_03
20612,2015-04-27,412450.0,3.0,2.0,1910.0,13505.0,1.0,0.0,0.0,3.0,8.0,1910.0,0.0,1955.0,0.0,98034,47.7114,-122.23,2010.0,8000.0,test,kc_capstone_batch_2026_03
20613,2015-04-27,675000.0,3.0,1.5 baths,1460.0,6480.0,1.0,0.0,2.0,4.0,7.0,980.0,480.0,1940.0,0.0,98117,47.6962,-122.397,2180.0,6912.0,test,kc_capstone_batch_2026_03
20614,2015-04-27,688000.0,5.0,1.75,2250.0,13526.0,1.0,0.0,1.0,3.0,8.0,1350.0,900.0,1957.0,0.0,98125,47.7108,-122.279,2580.0,10078.0,test,kc_capstone_batch_2026_03
20615,2015-04-27,695000.0,4.0,,2960.0,10760.0,2.0,0.0,0.0,3.0,9.0,2960.0,0.0,1987.0,0.0,98029,47.5677,-122.01299999999999,2480.0,9528.0,test,kc_capstone_batch_2026_03
20616,2015-04-27,565000.0,4.0,2.0,2040.0,8281.0,2.0,0.0,1.0,3.0,7.0,2040.0,0.0,1961.0,0.0,98033,47.6689,-122.195,2560.0,8281.0,test,kc_capstone_batch_2026_03
20617,2015-04-27,608095.0,3.0,2.5,2680.0,17707.0,2.0,0.0,1.0,3.0,9.0,2680.0,0.0,1983.0,0.0,98034,47.7031,-122.22399999999999,2840.0,21743.0,test,kc_capstone_batch_2026_03
20618,2015-04-27,250000.0,3.0,1.0,1220.0,5038.0,1.0,0.0,0.0,5.0,6.0,1220.0,0.0,1942.0,0.0,98056,47.496,-122.189,1140.0,5038.0,test,kc_capstone_batch_2026_03
20619,2015-04-27,663000.0,4.0,2.5,3570.0,6246.0,2.0,0.0,0.0,3.0,7.0,3570.0,0.0,2005.0,0.0,98075,47.5927,-122.006,2260.0,5231.0,test,kc_capstone_batch_2026_03
20620,2015-04-27,435000.0,4.0,2.0,1650.0,4745.0,1.0,0.0,0.0,3.0,7.0,1130.0,520.0,1972.0,0.0,98034,47.7359,-122.18,1650.0,5184.0,test,kc_capstone_batch_2026_03
20621,2015-04-27,645000.0,3.0,3.25,3870.0,11000.0,2.0,0.0,2.0,3.0,9.0,2970.0,900.0,1991.0,0.0,98106,47.5545,-122.354,2970.0,11000.0,test,kc_capstone_batch_2026_03
20622,2015-04-27,160000.0,2.0,1.0,1140.0,23030.0,1.0,0.0,0.0,3.0,8.0,1140.0,0.0,1980.0,0.0,98028,47.7637,-122.266,1850.0,14260.0,test,kc_capstone_batch_2026_03
20623,2015-04-27,339000.0,3.0,1.0,1150.0,2496.0,1.0,0.0,0.0,3.0,6.0,1010.0,140.0,1947.0,0.0,98126,47.5194,-122.376,1340.0,1203.0,test,kc_capstone_batch_2026_03
20624,2015-04-27,345000.0,5.0,1.75,2840.0,12870.0,2.0,0.0,2.0,4.0,7.0,2840.0,0.0,1925.0,0.0,98178,47.4961,-122.235,2170.0,9612.0,test,kc_capstone_batch_2026_03
20625,2015-04-27,885000.0,3.0,2.5,2880.0,11443.0,2.0,0.0,0.0,4.0,9.0,2880.0,0.0,1986.0,0.0,98006,47.5633,-122.111,2840.0,12530.0,test,kc_capstone_batch_2026_03
20626,2015-04-27,415000.0,3.0,2.75,1770.0,3172.0,2.0,0.0,0.0,3.0,8.0,1770.0,0.0,2009.0,0.0,98065,47.5164,-121.87799999999999,1760.0,2891.0,test,kc_capstone_batch_2026_03
20627,2015-04-27,210000.0,3.0,2.25,1430.0,9150.0,1.0,0.0,0.0,3.0,7.0,1070.0,360.0,1984.0,0.0,98023,47.3239,-122.35,1430.0,6364.0,test,kc_capstone_batch_2026_03
20628,2015-04-27,465000.0,3.0,1.75,1490.0,10757.0,1.0,0.0,0.0,3.0,7.0,1060.0,430.0,1966.0,0.0,98034,47.72,-122.229,1490.0,10609.0,test,kc_capstone_batch_2026_03
20629,2015-04-27,399000.0,2.0,2.0,1110.0,1155.0,3.0,0.0,0.0,3.0,7.0,980.0,130.0,2008.0,0.0,98136,47.5496,-122.38799999999999,1110.0,1089.0,test,kc_capstone_batch_2026_03
20630,2015-04-27,361000.0,2.0,2.5,1320.0,48787.0,1.0,0.0,0.0,3.0,8.0,1320.0,0.0,2004.0,0.0,98027,47.5157,-121.92399999999999,1830.0,155073.0,test,kc_capstone_batch_2026_03
20631,2015-04-27,1305000.0,4.0,3.5,3440.0,5000.0,2.0,0.0,0.0,3.0,11.0,2560.0,880.0,2006.0,0.0,98199,47.6672,-122.40899999999999,3090.0,10241.0,test,kc_capstone_batch_2026_03
20632,2015-04-27,967000.0,4.0,2.5,3100.0,7250.0,2.0,0.0,0.0,3.0,9.0,3100.0,0.0,2010.0,0.0,98115,47.6961,-122.316,1240.0,6670.0,test,kc_capstone_batch_2026_03
20633,2015-04-27,587450.0,3.0,2.25,2190.0,8775.0,1.5,0.0,1.0,4.0,8.0,2190.0,0.0,1927.0,0.0,98125,47.7303,-122.287,1910.0,8145.0,test,kc_capstone_batch_2026_03
20634,2015-04-27,1115000.0,4.0,,4040.0,14212.0,2.0,0.0,0.0,3.0,11.0,4040.0,0.0,2002.0,0.0,98059,47.5189,-122.147,3940.0,14212.0,test,kc_capstone_batch_2026_03
20635,2015-04-27,239000.0,3.0,1.0,940.0,8571.0,1.0,0.0,0.0,3.0,6.0,940.0,0.0,1950.0,0.0,98146,47.5006,-122.336,,8573.0,test,kc_capstone_batch_2026_03
20636,2015-04-27,500000.0,3.0,1.75,1480.0,6120.0,1.5,0.0,0.0,3.0,7.0,1480.0,0.0,1946.0,0.0,,47.6858,-122.295,1480.0,6120.0,test,kc_capstone_batch_2026_03
20637,2015-04-27,480000.0,4.0,1.75,1840.0,9250.0,1.0,0.0,0.0,4.0,7.0,980.0,860.0,1956.0,0.0,98133,47.708,-122.337,1520.0,9250.0,test,kc_capstone_batch_2026_03
20638,2015-04-27,600000.0,2.0,1.75,1560.0,3200.0,1.0,0.0,0.0,5.0,7.0,880.0,680.0,1946.0,0.0,98199,47.6419,-122.39399999999999,2060.0,4940.0,test,kc_capstone_batch_2026_03
20639,2015-04-27,755000.0,2.0,2.5,2170.0,6361.0,1.0,0.0,2.0,3.0,8.0,2170.0,0.0,2009.0,0.0,98053,47.7109,-122.01700000000001,2310.0,7419.0,test,kc_capstone_batch_2026_03
20640,2015-04-27,267100.0,2.0,2.5,1250.0,1580.0,2.0,0.0,0.0,3.0,7.0,1030.0,220.0,2005.0,0.0,98106,47.5243,-122.36,1250.0,1361.0,test,kc_capstone_batch_2026_03
20641,2015-04-27,439950.0,5.0,1.75,2190.0,7500.0,1.0,0.0,0.0,3.0,7.0,1290.0,900.0,1979.0,0.0,98133,47.7766,-122.355,,8820.0,test,kc_capstone_batch_2026_03
20642,2015-04-27,210000.0,4.0,1.75,2090.0,6485.0,1.0,0.0,0.0,3.0,7.0,1280.0,810.0,1956.0,0.0,98178,47.4958,-122.265,2190.0,9600.0,test,kc_capstone_batch_2026_03
20643,2015-04-27,425000.0,4.0,1.0,1480.0,8321.0,1.0,0.0,0.0,3.0,7.0,1080.0,400.0,1953.0,0.0,98155,47.7629,-122.318,1580.0,8502.0,test,kc_capstone_batch_2026_03
20644,2015-04-27,400000.0,2.0,,910.0,4000.0,1.0,0.0,0.0,3.0,7.0,910.0,0.0,1918.0,0.0,98136,47.5427,-122.38799999999999,1060.0,1346.0,test,kc_capstone_batch_2026_03
20645,2015-04-27,1400000.0,4.0,3.5,4380.0,66613.0,1.5,0.0,0.0,3.0,11.0,4380.0,0.0,1993.0,0.0,98077,47.7279,-122.04799999999999,4010.0,70109.0,test,kc_capstone_batch_2026_03
20646,2015-04-27,990000.0,0.0,3.25,2460.0,4182.0,2.0,0.0,0.0,5.0,8.0,2100.0,360.0,1910.0,0.0,98115,47.6782,-122.311,2370.0,4284.0,test,kc_capstone_batch_2026_03
20647,2015-04-27,700000.0,4.0,2.0,1830.0,4590.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,1908.0,0.0,98105,47.6593,-122.32700000000001,1650.0,4590.0,test,kc_capstone_batch_2026_03
20648,2015-04-27,455000.0,3.0,1.0,2400.0,17239.0,1.0,0.0,0.0,4.0,7.0,1890.0,510.0,1940.0,0.0,98028,47.75,-122.245,,7350.0,test,kc_capstone_batch_2026_03
20649,2015-04-27,332500.0,4.0,1.0,1670.0,8102.0,1.5,0.0,0.0,3.0,6.0,1670.0,0.0,1944.0,0.0,98166,47.4692,-122.355,1310.0,7906.0,test,kc_capstone_batch_2026_03
20650,2015-04-28,631500.0,2.0,2.5,1780.0,2493.0,3.0,0.0,0.0,3.0,8.0,1780.0,0.0,1981.0,0.0,98107,47.6704,-122.35799999999999,2050.0,4400.0,test,kc_capstone_batch_2026_03
20651,2015-04-28,422000.0,3.0,1.0,1160.0,7854.0,1.0,0.0,0.0,3.0,7.0,1160.0,0.0,1960.0,0.0,98125,47.7304,-122.30799999999999,1300.0,8317.0,test,kc_capstone_batch_2026_03
20652,2015-04-28,400000.0,3.0,2.5,2090.0,32718.0,2.0,1.0,4.0,3.0,7.0,1550.0,540.0,1919.0,1983.0,98070,47.3338,-122.51100000000001,1200.0,192268.0,test,kc_capstone_batch_2026_03
20653,2015-04-28,557000.0,2.0,1.5,1450.0,3840.0,1.0,0.0,0.0,3.0,7.0,950.0,500.0,1947.0,0.0,98117,47.684,-122.381,1450.0,3840.0,test,kc_capstone_batch_2026_03
20654,2015-04-28,387500.0,6.0,2.0,2400.0,7684.0,1.0,0.0,0.0,3.0,6.0,1200.0,1200.0,1932.0,2005.0,98028,47.7705,-122.26899999999999,1290.0,9800.0,test,kc_capstone_batch_2026_03
20655,2015-04-28,742500.0,4.0,2.5,2620.0,4400.0,2.0,0.0,0.0,3.0,9.0,2620.0,0.0,2004.0,0.0,98029,47.5524,-121.991,2640.0,4554.0,test,kc_capstone_batch_2026_03
20656,2015-04-28,548000.0,5.0,1.5,1700.0,7200.0,1.5,0.0,0.0,3.0,7.0,1700.0,0.0,1937.0,0.0,98011,47.7614,-122.20299999999999,1460.0,7194.0,test,kc_capstone_batch_2026_03
20657,2015-04-28,273500.0,4.0,2.75,1300.0,9638.0,1.0,0.0,0.0,2.0,7.0,1300.0,0.0,1983.0,0.0,98042,47.3683,-122.109,1670.0,9638.0,test,kc_capstone_batch_2026_03
20658,2015-04-28,517000.0,4.0,1.0,1650.0,8250.0,1.0,0.0,0.0,3.0,7.0,1650.0,0.0,1966.0,0.0,98008,47.6366,-122.118,,9776.0,test,kc_capstone_batch_2026_03
20659,2015-04-28,689500.0,4.0,2.5,2050.0,2772.0,2.0,0.0,0.0,3.0,8.0,2050.0,0.0,2013.0,0.0,98029,47.5431,-122.01100000000001,1800.0,2886.0,test,kc_capstone_batch_2026_03
20660,2015-04-28,314950.0,3.0,1.0,1590.0,8470.0,1.0,0.0,0.0,4.0,7.0,1140.0,450.0,1967.0,0.0,98058,47.4473,-122.15899999999999,1570.0,9375.0,test,kc_capstone_batch_2026_03
20661,2015-04-28,452100.0,4.0,2.5,3160.0,6540.0,1.0,0.0,3.0,3.0,8.0,1580.0,1580.0,1959.0,0.0,98178,47.5037,-122.24,1990.0,7090.0,test,kc_capstone_batch_2026_03
20662,2015-04-28,186375.0,3.0,1.0,1000.0,7636.0,1.0,0.0,0.0,2.0,7.0,1000.0,0.0,1952.0,0.0,98166,47.472,-122.344,1150.0,7600.0,test,kc_capstone_batch_2026_03
20663,2015-04-28,297500.0,4.0,2.5,2190.0,8100.0,1.0,0.0,0.0,4.0,8.0,1250.0,940.0,1978.0,0.0,98023,47.3131,-122.39200000000001,2100.0,8840.0,test,kc_capstone_batch_2026_03
20664,2015-04-28,753000.0,3.0,2.5,3070.0,223463.0,2.0,0.0,0.0,3.0,9.0,3070.0,0.0,2003.0,0.0,98053,47.663999999999994,-121.993,3640.0,223463.0,test,kc_capstone_batch_2026_03
20665,2015-04-28,485000.0,4.0,2.75,1830.0,8384.0,1.0,0.0,0.0,3.0,7.0,1320.0,510.0,1979.0,0.0,98034,47.733000000000004,-122.22,2190.0,7695.0,test,kc_capstone_batch_2026_03
20666,2015-04-28,359950.0,5.0,2.75,2844.0,3990.0,2.0,0.0,0.0,3.0,8.0,2844.0,0.0,2013.0,0.0,98092,47.3259,-122.167,2273.0,3900.0,test,kc_capstone_batch_2026_03
20667,2015-04-28,2500000.0,4.0,4.0,3330.0,24354.0,1.0,0.0,0.0,4.0,10.0,3330.0,0.0,1961.0,0.0,98006,47.5708,-122.19200000000001,3880.0,25493.0,test,kc_capstone_batch_2026_03
20668,2015-04-28,398000.0,4.0,1.0,1430.0,6240.0,1.5,0.0,0.0,5.0,7.0,1430.0,0.0,1953.0,0.0,98125,47.7272,-122.311,1410.0,6240.0,test,kc_capstone_batch_2026_03
20669,2015-04-28,475000.0,4.0,1.5,2320.0,5534.0,1.5,0.0,0.0,4.0,7.0,1540.0,780.0,1915.0,0.0,98103,47.6944,-122.355,1670.0,5913.0,test,kc_capstone_batch_2026_03
20670,2015-04-28,395000.0,1.0,1.0,900.0,6380.0,1.0,0.0,0.0,3.0,6.0,900.0,0.0,1947.0,0.0,98125,47.7019,-122.311,1830.0,6380.0,test,kc_capstone_batch_2026_03
20671,2015-04-28,800000.0,3.0,2.5,2100.0,4440.0,2.0,0.0,4.0,3.0,7.0,2100.0,0.0,1945.0,0.0,98116,47.5865,-122.397,2100.0,6000.0,test,kc_capstone_batch_2026_03
20672,2015-04-28,305000.0,3.0,2.25,1740.0,6650.0,1.0,0.0,0.0,3.0,7.0,1240.0,500.0,1978.0,0.0,98023,47.2979,-122.37899999999999,1740.0,7000.0,test,kc_capstone_batch_2026_03
20673,2015-04-28,425996.0,4.0,2.5,2568.0,5000.0,2.0,0.0,0.0,3.0,9.0,2568.0,0.0,2014.0,0.0,98092,47.2596,-122.194,2547.0,4500.0,test,kc_capstone_batch_2026_03
20674,2015-04-28,270000.0,3.0,,1800.0,9314.0,2.0,0.0,0.0,3.0,8.0,1800.0,0.0,1979.0,0.0,98011,47.7762,-122.198,2100.0,9658.0,test,kc_capstone_batch_2026_03
20675,2015-04-28,815000.0,4.0,1.75,2970.0,14880.0,1.0,0.0,4.0,5.0,9.0,1560.0,1410.0,1962.0,0.0,98075,47.5907,-122.086,3310.0,13388.0,test,kc_capstone_batch_2026_03
20676,2015-04-28,640000.0,4.0,2.0,2310.0,31850.0,1.5,0.0,0.0,4.0,8.0,2310.0,0.0,1984.0,0.0,98072,47.7713,-122.12200000000001,2710.0,36042.0,test,kc_capstone_batch_2026_03
20677,2015-04-28,288000.0,3.0,2.25,1560.0,9706.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1963.0,0.0,98002,47.3191,-122.213,1510.0,9706.0,test,kc_capstone_batch_2026_03
20678,2015-04-28,295000.0,4.0,2.5,2160.0,7725.0,1.0,0.0,0.0,4.0,8.0,1460.0,700.0,1978.0,0.0,98023,47.3078,-122.37799999999999,2060.0,8250.0,test,kc_capstone_batch_2026_03
20679,2015-04-28,760000.0,3.0,1.75,1410.0,15120.0,1.0,0.0,0.0,4.0,7.0,1410.0,0.0,1950.0,0.0,98004,47.5974,-122.195,1880.0,15120.0,test,kc_capstone_batch_2026_03
20680,2015-04-28,227500.0,3.0,1.0,1540.0,9450.0,1.0,0.0,0.0,4.0,7.0,1540.0,0.0,1960.0,0.0,98198,47.3612,-122.315,1210.0,9450.0,test,kc_capstone_batch_2026_03
20681,2015-04-28,450000.0,3.0,1.75,1250.0,5963.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1953.0,0.0,98115,47.6796,-122.301,,5100.0,test,kc_capstone_batch_2026_03
20682,2015-04-28,660500.0,4.0,2.25,2010.0,9603.0,1.0,0.0,0.0,3.0,8.0,1440.0,570.0,1986.0,0.0,98027,47.5343,-122.054,2060.0,9793.0,test,kc_capstone_batch_2026_03
20683,2015-04-28,567000.0,3.0,2.25,1800.0,6875.0,1.0,0.0,0.0,4.0,8.0,1230.0,570.0,1974.0,0.0,98052,47.6773,-122.11,1800.0,8749.0,test,kc_capstone_batch_2026_03
20684,2015-04-28,175000.0,1.0,1.0,620.0,8685.0,1.0,0.0,0.0,4.0,5.0,620.0,0.0,1976.0,0.0,98198,47.4095,-122.29,1300.0,12150.0,test,kc_capstone_batch_2026_03
20685,2015-04-28,2408000.0,5.0,2.5,4600.0,23250.0,1.5,0.0,2.0,3.0,9.0,3600.0,1000.0,1918.0,2003.0,98004,47.623000000000005,-122.21799999999999,5500.0,20066.0,test,kc_capstone_batch_2026_03
20686,2015-04-28,705000.0,3.0,2.75,2260.0,4000.0,2.0,0.0,0.0,4.0,8.0,1540.0,720.0,1956.0,0.0,98109,47.6435,-122.353,2120.0,4000.0,test,kc_capstone_batch_2026_03
20687,2015-04-28,1388000.0,4.0,2.25,2940.0,20384.0,2.0,0.0,0.0,4.0,9.0,2940.0,0.0,1970.0,0.0,98004,47.6214,-122.227,3410.0,19910.0,test,kc_capstone_batch_2026_03
20688,2015-04-28,320000.0,4.0,1.5,1310.0,137214.0,1.5,0.0,0.0,4.0,7.0,1310.0,0.0,1926.0,0.0,98198,47.361999999999995,-122.316,1310.0,9450.0,test,kc_capstone_batch_2026_03
20689,2015-04-28,479950.0,3.0,2.5,2810.0,4984.0,1.0,0.0,0.0,3.0,9.0,1750.0,1060.0,2006.0,0.0,98055,47.4461,-122.209,2810.0,5711.0,test,kc_capstone_batch_2026_03
20690,2015-04-28,128000.0,3.0,1.0,0.0,9690.0,1.0,0.0,0.0,3.0,7.0,1400.0,0.0,1969.0,0.0,98023,47.3201,-122.398,1280.0,9600.0,test,kc_capstone_batch_2026_03
20691,2015-04-28,520000.0,3.0,1.5,1580.0,8841.0,1.5,0.0,0.0,5.0,7.0,1180.0,400.0,1923.0,0.0,98103,47.6931,-122.352,1580.0,7512.0,test,kc_capstone_batch_2026_03
20692,2015-04-28,280000.0,4.0,2.25,1600.0,7916.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,1991.0,0.0,98022,47.193999999999996,-121.98100000000001,,7242.0,test,kc_capstone_batch_2026_03
20693,2015-04-28,420000.0,3.0,2.0,1750.0,9239.0,1.0,0.0,0.0,3.0,8.0,1410.0,340.0,1989.0,0.0,,47.7583,-122.339,1720.0,7874.0,test,kc_capstone_batch_2026_03
20694,2015-04-28,300000.0,3.0,1.0,1010.0,10168.0,1.0,0.0,0.0,3.0,6.0,1010.0,0.0,1979.0,0.0,98014,47.6453,-121.912,1180.0,10318.0,test,kc_capstone_batch_2026_03
20695,2015-04-28,712500.0,4.0,2.75,2420.0,11201.0,1.0,0.0,1.0,3.0,8.0,1420.0,1000.0,1948.0,1999.0,98118,47.5459,-122.265,3170.0,9385.0,test,kc_capstone_batch_2026_03
20696,2015-04-28,329500.0,3.0,2.5,2120.0,22482.0,1.0,0.0,0.0,5.0,7.0,1360.0,760.0,1979.0,0.0,98001,47.341,-122.265,2330.0,16016.0,test,kc_capstone_batch_2026_03
20697,2015-04-28,280000.0,3.0,2.5,1970.0,8426.0,2.0,0.0,0.0,3.0,8.0,1970.0,0.0,1992.0,0.0,98003,47.2674,-122.306,1970.0,9197.0,test,kc_capstone_batch_2026_03
20698,2015-04-28,359950.0,4.0,2.5,1820.0,3899.0,2.0,0.0,0.0,3.0,7.0,1820.0,0.0,1999.0,0.0,98019,47.735,-121.985,1820.0,3899.0,test,kc_capstone_batch_2026_03
20699,2015-04-28,389000.0,3.0,1.0,1280.0,9630.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,1968.0,0.0,98072,47.7677,-122.163,,9453.0,test,kc_capstone_batch_2026_03
20700,2015-04-28,830000.0,4.0,3.25,3080.0,4287.0,2.0,0.0,0.0,3.0,10.0,2230.0,850.0,2012.0,0.0,98027,47.5313,-122.07600000000001,2250.0,2520.0,test,kc_capstone_batch_2026_03
20701,2015-04-28,435000.0,2.0,,790.0,11234.0,1.0,0.0,0.0,4.0,6.0,790.0,0.0,1942.0,0.0,98166,47.4413,-122.34899999999999,1930.0,11871.0,test,kc_capstone_batch_2026_03
20702,2015-04-28,490000.0,3.0,2.25,2330.0,3600.0,1.5,0.0,0.0,3.0,8.0,2330.0,0.0,1971.0,0.0,98074,47.631,-122.061,2050.0,4275.0,test,kc_capstone_batch_2026_03
20703,2015-04-28,280000.0,3.0,1.75,1630.0,10001.0,1.0,0.0,0.0,4.0,7.0,1100.0,530.0,1977.0,0.0,98042,47.3605,-122.12,1630.0,10001.0,test,kc_capstone_batch_2026_03
20704,2015-04-28,213800.0,2.0,1.0,740.0,5200.0,1.0,0.0,0.0,4.0,5.0,740.0,0.0,1952.0,0.0,98056,47.4934,-122.17299999999999,750.0,5200.0,test,kc_capstone_batch_2026_03
20705,2015-04-28,502000.0,4.0,1.5,1700.0,8400.0,1.0,0.0,0.0,3.0,7.0,1700.0,0.0,1953.0,0.0,98177,47.7677,-122.359,,8475.0,test,kc_capstone_batch_2026_03
20706,2015-04-28,226000.0,3.0,1.75,1490.0,6269.0,1.0,0.0,0.0,4.0,6.0,990.0,500.0,1944.0,0.0,98056,47.4917,-122.18799999999999,1490.0,7722.0,test,kc_capstone_batch_2026_03
20707,2015-04-28,320000.0,2.0,1.0,850.0,8400.0,1.0,0.0,0.0,4.0,6.0,850.0,0.0,1941.0,0.0,98166,47.4696,-122.359,1280.0,8400.0,test,kc_capstone_batch_2026_03
20708,2015-04-28,275000.0,5.0,2.0,2260.0,11970.0,1.0,0.0,0.0,4.0,7.0,1250.0,1010.0,1962.0,0.0,98031,47.3896,-122.21799999999999,1950.0,11970.0,test,kc_capstone_batch_2026_03
20709,2015-04-28,549950.0,3.0,2.5,2160.0,6288.0,2.0,0.0,0.0,3.0,8.0,2160.0,0.0,1996.0,0.0,98133,47.7655,-122.35,1830.0,7600.0,test,kc_capstone_batch_2026_03
20710,2015-04-28,191000.0,3.0,1.0,840.0,5525.0,1.0,0.0,0.0,5.0,6.0,840.0,0.0,1969.0,0.0,98042,47.3607,-122.085,920.0,5330.0,test,kc_capstone_batch_2026_03
20711,2015-04-28,440000.0,4.0,2.5,2730.0,4526.0,2.0,0.0,0.0,3.0,7.0,2730.0,0.0,2009.0,0.0,98059,47.49100000000001,-122.15299999999999,2190.0,4572.0,test,kc_capstone_batch_2026_03
20712,2015-04-28,653000.0,3.0,2.25,2800.0,17300.0,1.0,0.0,0.0,4.0,8.0,1420.0,1380.0,1971.0,0.0,98006,47.5716,-122.12799999999999,2140.0,12650.0,test,kc_capstone_batch_2026_03
20713,2015-04-28,290000.0,3.0,2.25,1610.0,3764.0,2.0,0.0,0.0,3.0,7.0,1610.0,0.0,2012.0,0.0,98042,47.3589,-122.083,1610.0,3825.0,test,kc_capstone_batch_2026_03
20714,2015-04-28,529950.0,4.0,2.75,1860.0,7500.0,1.0,0.0,0.0,5.0,8.0,1220.0,640.0,1967.0,0.0,98056,47.5398,-122.17299999999999,2020.0,8137.0,test,kc_capstone_batch_2026_03
20715,2015-04-28,469500.0,3.0,2.25,1850.0,12000.0,1.0,0.0,0.0,4.0,7.0,1300.0,550.0,1977.0,0.0,98072,47.7408,-122.101,1580.0,12616.0,test,kc_capstone_batch_2026_03
20716,2015-04-28,400000.0,3.0,2.5,1390.0,2815.0,2.0,0.0,0.0,3.0,8.0,1390.0,0.0,1999.0,0.0,98126,47.566,-122.366,1390.0,3700.0,test,kc_capstone_batch_2026_03
20717,2015-04-28,520000.0,3.0,2.25,1770.0,7667.0,1.0,0.0,0.0,3.0,8.0,1270.0,500.0,1966.0,0.0,98177,47.7724,-122.36200000000001,2180.0,8103.0,test,kc_capstone_batch_2026_03
20718,2015-04-28,215000.0,3.0,1.0,960.0,7200.0,1.0,0.0,0.0,4.0,6.0,960.0,0.0,1958.0,0.0,98166,47.4583,-122.353,1060.0,7620.0,test,kc_capstone_batch_2026_03
20719,2015-04-28,818000.0,3.0,3.25,2200.0,4800.0,2.0,0.0,2.0,3.0,7.0,1910.0,290.0,1943.0,1996.0,98103,47.6551,-122.353,1410.0,4800.0,test,kc_capstone_batch_2026_03
20720,2015-04-28,330000.0,5.0,1.75,2100.0,7347.0,1.0,0.0,0.0,3.0,7.0,1070.0,1030.0,1981.0,0.0,98028,47.7751,-122.26799999999999,2170.0,9418.0,test,kc_capstone_batch_2026_03
20721,2015-04-28,595000.0,2.0,1.0,980.0,3600.0,1.0,0.0,0.0,3.0,6.0,980.0,0.0,1907.0,0.0,98119,47.6366,-122.365,1690.0,3600.0,test,kc_capstone_batch_2026_03
20722,2015-04-28,395000.0,2.0,1.0,1440.0,7808.0,1.0,0.0,0.0,4.0,7.0,860.0,580.0,1949.0,0.0,98133,47.7431,-122.336,1550.0,7682.0,test,kc_capstone_batch_2026_03
20723,2015-04-28,360000.0,4.0,2.5,2640.0,7388.0,2.0,0.0,0.0,3.0,7.0,2640.0,0.0,2003.0,0.0,98000,47.3505,-122.027,2640.0,6383.0,test,kc_capstone_batch_2026_03
20724,2015-04-28,575000.0,3.0,2.0,1750.0,5750.0,1.0,0.0,2.0,5.0,7.0,870.0,880.0,1956.0,0.0,98116,47.5579,-122.384,1750.0,5750.0,test,kc_capstone_batch_2026_03
